Have_IMDB_data,Have_IMDB_data 2,year,imdb,title,test,clean_test,binary,budget,domgross,intgross,code,budget_2013$,domgross_2013$,intgross_2013$,period code,decade code,averageRating,numVotes_Rating,Have_biopic,No_of_biopic_instances,site,country,year_release,box_office,director,number_of_subjects,subject,type_of_subject,race_known,subject_race,person_of_color,subject_sex,lead_actor_actress,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres
Both,Yes,1989,tt0098724,"Sex, Lies, and Videotape",men-disagree,men,FAIL,1200000,24741667,36741667,1989FAIL,2255507,46504161,69059227,,,7.2,43361,No,,,,,,,,,,,,,,,movie,"Sex, Lies, and Videotape","Sex, Lies, and Videotape",0,1989,\N,100,Drama
Both,Yes,1995,tt0112401,Assassins,notalk,notalk,FAIL,50000000,30306268,83306268,1995FAIL,76438973,46331600,127356911,4,3,6.3,70739,No,,,,,,,,,,,,,,,movie,Assassins,Assassins,0,1995,\N,132,"Action,Crime,Thriller"
Both,Yes,2009,tt1139668,The Unborn,ok,ok,PASS,16000000,42670410,78208812,2009PASS,17371706,46328612,84913778,2,2,4.8,45999,No,,,,,,,,,,,,,,,movie,The Unborn,The Unborn,0,2009,\N,88,"Drama,Horror,Mystery"
Both,Yes,1998,tt0144120,Bride of Chucky,notalk,notalk,FAIL,25000000,32404188,50692188,1998FAIL,35728308,46309872,72445844,4,3,5.4,46032,No,,,,,,,,,,,,,,,movie,Bride of Chucky,Bride of Chucky,0,1998,\N,89,"Comedy,Horror"
Both,Yes,2010,tt1226273,Edge of Darkness,notalk,notalk,FAIL,60000000,43313890,81208697,2010FAIL,64093910,46269276,86749716,1,1,6.6,83000,No,,,,,,,,,,,,,,,movie,Edge of Darkness,Edge of Darkness,0,2010,\N,117,"Crime,Drama,Mystery"
Both,Yes,2011,tt1655442,The Artist,notalk-disagree,notalk,FAIL,16000000,44667095,128256712,2011FAIL,16571053,46261299,132834295,1,1,7.9,212573,No,,,,,,,,,,,,,,,movie,The Artist,The Artist,0,2011,\N,100,"Comedy,Drama,Romance"
Both,Yes,2004,tt0350028,Raising Helen,ok,ok,PASS,50000000,37485528,43340302,2004PASS,61659644,46226886,53446952,3,2,6,33437,No,,,,,,,,,,,,,,,movie,Raising Helen,Raising Helen,0,2004,\N,119,"Comedy,Drama,Romance"
Both,Yes,2012,tt1748122,Moonrise Kingdom,ok,ok,PASS,16000000,45512466,64012466,2012PASS,16234217,46178703,64949517,1,1,7.8,281832,No,,,,,,,,,,,,,,,movie,Moonrise Kingdom,Moonrise Kingdom,0,2012,\N,94,"Adventure,Comedy,Drama"
Both,Yes,2006,tt0443543,The Illusionist,nowomen,nowomen,FAIL,16500000,39868642,83792062,2006FAIL,19070640,46080031,96846559,2,2,7.6,330803,No,,,,,,,,,,,,,,,movie,The Illusionist,The Illusionist,0,2006,\N,110,"Drama,Mystery,Romance"
Both,Yes,2013,tt1321870,Gangster Squad,notalk,notalk,FAIL,60000000,46000903,104100903,2013FAIL,60000000,46000903,104100903,1,1,6.7,191569,No,,,,,,,,,,,,,,,movie,Gangster Squad,Gangster Squad,0,2013,\N,113,"Action,Crime,Drama"
Both,Yes,2008,tt0494652,"Welcome Home, Roscoe Jenkins",dubious,dubious,FAIL,27500000,42436517,43607627,2008FAIL,29762049,45927188,47194630,2,2,5.4,12270,No,,,,,,,,,,,,,,,movie,"Welcome Home, Roscoe Jenkins","Welcome Home, Roscoe Jenkins",0,2008,\N,114,"Comedy,Romance"
Both,Yes,2009,tt0762125,Planet 51,notalk,notalk,FAIL,60000000,42194060,108996113,2009FAIL,65143896,45811424,118340524,2,2,6.1,46040,No,,,,,,,,,,,,,,,movie,Planet 51,Planet 51,0,2009,\N,91,"Adventure,Animation,Comedy"
Both,Yes,1994,tt0110889,Priest,ok,ok,PASS,60000000,29136626,84154026,1994PASS,94299882,45793007,132261912,5,3,7.1,8981,No,,,,,,,,,,,,,,,movie,Priest,Priest,0,1994,\N,105,"Drama,Romance"
Both,Yes,2005,tt0414387,Pride and Prejudice,ok,ok,PASS,28000000,38372662,120918508,2005PASS,33404928,45779857,144259786,2,2,7.8,222821,No,,,,,,,,,,,,,,,movie,Pride & Prejudice,Pride & Prejudice,0,2005,\N,129,"Drama,Romance"
Both,Yes,1999,tt0120657,The 13th Warrior,dubious-disagree,dubious,FAIL,125000000,32698899,61698899,1999FAIL,174807753,45728169,86283567,4,3,6.6,108876,No,,,,,,,,,,,,,,,movie,The 13th Warrior,The 13th Warrior,0,1999,\N,102,"Action,Adventure,History"
Both,Yes,2009,tt1127180,Drag Me to Hell,ok,ok,PASS,30000000,42100625,91388487,2009PASS,32571948,45709979,99223368,2,2,6.6,173537,No,,,,,,,,,,,,,,,movie,Drag Me to Hell,Drag Me to Hell,0,2009,\N,99,"Horror,Thriller"
Both,Yes,2000,tt0198021,Where the Heart Is,ok,ok,PASS,15000000,33771174,40862054,2000PASS,20293626,45689304,55282615,3,2,6.8,29563,No,,,,,,,,,,,,,,,movie,Where the Heart Is,Where the Heart Is,0,2000,\N,120,"Comedy,Drama,Romance"
Both,Yes,2002,tt0319970,Carrie,ok,ok,PASS,30000000,35266619,85001659,2002PASS,38855376,45676592,110092382,3,2,5.5,8599,No,,,,,,,,,,,,,,,tvMovie,Carrie,Carrie,0,2002,\N,132,"Drama,Horror,Sci-Fi"
Both,Yes,2012,tt1234719,Red Dawn,notalk-disagree,notalk,FAIL,65000000,44806783,48164150,2012FAIL,65951507,45462690,48869204,1,1,5.4,68260,No,,,,,,,,,,,,,,,movie,Red Dawn,Red Dawn,0,2012,\N,93,"Action,Sci-Fi,Thriller"
Both,Yes,1992,tt0104940,The Muppet Christmas Carol,notalk-disagree,notalk,FAIL,12000000,27281507,27281507,1992FAIL,19924167,45296775,45296775,5,3,7.7,40199,No,,,,,,,,,,,,,,,movie,The Muppet Christmas Carol,The Muppet Christmas Carol,0,1992,\N,85,"Comedy,Drama,Family"
Both,Yes,2006,tt0433386,The Grudge 2,ok,ok,PASS,20000000,39143839,70743839,2006PASS,23115927,45242306,81765471,2,2,5,43309,No,,,,,,,,,,,,,,,movie,The Grudge 2,The Grudge 2,0,2006,\N,102,"Horror,Thriller"
Both,Yes,2007,tt0469494,There Will Be Blood,nowomen-disagree,nowomen,FAIL,25000000,40222514,77208711,2007FAIL,28088587,45191743,86747344,2,2,8.1,446778,No,,,,,,,,,,,,,,,movie,There Will Be Blood,There Will Be Blood,0,2007,\N,158,Drama
Both,Yes,2003,tt0301470,Jeepers Creepers II,ok,ok,PASS,25000000,35623801,35623801,2003PASS,31652174,45102830,45102830,3,2,5.6,52865,No,,,,,,,,,,,,,,,movie,Jeepers Creepers II,Jeepers Creepers II,0,2003,\N,104,Horror
Both,Yes,2013,tt2234155,The Internship,notalk,notalk,FAIL,58000000,44672764,93672764,2013FAIL,58000000,44672764,93672764,1,1,6.3,175938,No,,,,,,,,,,,,,,,movie,The Internship,The Internship,0,2013,\N,119,Comedy
Both,Yes,2007,tt0465494,Hitman,nowomen-disagree,nowomen,FAIL,17500000,39687694,99965792,2007FAIL,19662011,44590850,112315914,2,2,6.3,151494,No,,,,,,,,,,,,,,,movie,Hitman,Hitman,0,2007,\N,100,"Action,Crime,Drama"
Both,Yes,2007,tt0389722,30 Days of Night,men,men,FAIL,30000000,39568996,80276156,2007FAIL,33706305,44457488,90193752,2,2,6.6,152802,No,,,,,,,,,,,,,,,movie,30 Days of Night,30 Days of Night,0,2007,\N,113,"Horror,Thriller"
Both,Yes,1994,tt0111161,The Shawshank Redemption,nowomen-disagree,nowomen,FAIL,25000000,28241469,28241469,1994FAIL,39291617,44386120,44386120,5,3,9.3,2010007,No,,,,,,,,,,,,,,,movie,The Shawshank Redemption,The Shawshank Redemption,0,1994,\N,142,Drama
Both,Yes,2006,tt0408985,Last Holiday,ok,ok,PASS,45000000,38399961,43343247,2006PASS,52010836,44382535,50095967,2,2,6.4,25084,No,,,,,,,,,,,,,,,movie,Last Holiday,Last Holiday,0,2006,\N,112,Comedy
Both,Yes,2000,tt0122459,Return to Me,dubious-disagree,dubious,FAIL,24000000,32662299,32662299,2000FAIL,32469801,44189098,44189098,3,2,6.9,18024,No,,,,,,,,,,,,,,,movie,Return to Me,Return to Me,0,2000,\N,115,"Comedy,Drama,Romance"
Both,Yes,2011,tt1622979,Final Destination 5,men,men,FAIL,40000000,42587643,157887643,2011FAIL,41427631,44107629,163522777,1,1,5.9,95077,No,,,,,,,,,,,,,,,movie,Final Destination 5,Final Destination 5,0,2011,\N,92,"Horror,Thriller"
Both,Yes,2008,tt0467197,Max Payne,ok,ok,PASS,35000000,40687294,85761789,2008PASS,37878971,44034081,92816237,2,2,5.4,115804,No,,,,,,,,,,,,,,,movie,Max Payne,Max Payne,0,2008,\N,100,"Action,Crime,Drama"
Both,Yes,2000,tt0181875,Almost Famous,ok,ok,PASS,60000000,32522352,47371191,2000PASS,81174503,43999763,64088881,3,2,7.9,229782,No,,,,,,,,,,,,,,,movie,Almost Famous,Almost Famous,0,2000,\N,122,"Adventure,Comedy,Drama"
Both,Yes,2003,tt0306685,Cradle 2 the Grave,notalk,notalk,FAIL,25000000,34657731,56434942,2003FAIL,31652174,43879701,71451544,3,2,5.8,38302,No,,,,,,,,,,,,,,,movie,Cradle 2 the Grave,Cradle 2 the Grave,0,2003,\N,101,"Action,Crime,Drama"
Both,Yes,2010,tt1320244,The Last Exorcism,ok,ok,PASS,1800000,41034350,70165900,2010PASS,1922817,43834199,74953449,1,1,5.6,45060,No,,,,,,,,,,,,,,,movie,The Last Exorcism,The Last Exorcism,0,2010,\N,87,"Drama,Horror,Thriller"
Both,Yes,2011,tt1259521,The Cabin in the Woods,dubious-disagree,dubious,FAIL,30000000,42073277,70768144,2011FAIL,31070724,43574905,73293915,1,1,7,325955,No,,,,,,,,,,,,,,,movie,The Cabin in the Woods,The Cabin in the Woods,0,2012,\N,95,"Comedy,Horror"
Both,Yes,2006,tt0457430,El laberinto del fauno (Pan's Labyrinth),ok-disagree,ok,PASS,16000000,37634615,87041569,2006PASS,18492742,43497951,100602327,2,2,8.2,552760,No,,,,,,,,,,,,,,,movie,Pan's Labyrinth,El laberinto del fauno,0,2006,\N,118,"Drama,Fantasy,War"
Both,Yes,2002,tt0297181,I Spy,notalk,notalk,FAIL,70000000,33561137,60279822,2002FAIL,90662545,43467687,78073173,3,2,5.4,45349,No,,,,,,,,,,,,,,,movie,I Spy,I Spy,0,2002,\N,97,"Action,Adventure,Comedy"
Both,Yes,2007,tt0486655,Stardust,ok,ok,PASS,70000000,38634938,135556675,2007PASS,78648044,43408033,152303819,2,2,7.7,233949,No,,,,,,,,,,,,,,,movie,Stardust,Stardust,0,2007,\N,127,"Adventure,Family,Fantasy"
Both,Yes,2005,tt0388500,Beauty Shop,ok,ok,PASS,25000000,36351350,38351350,2005PASS,29825828,43368365,45754431,2,2,5.5,14852,No,,,,,,,,,,,,,,,movie,Beauty Shop,Beauty Shop,0,2005,\N,105,Comedy
Both,Yes,2006,tt0483726,Man of the Year,notalk,notalk,FAIL,20000000,37442180,41342180,2006FAIL,23115927,43275535,47783141,2,2,6.2,29891,No,,,,,,,,,,,,,,,movie,Man of the Year,Man of the Year,0,2006,\N,115,"Comedy,Drama,Romance"
Both,Yes,2010,tt1038686,Legion,ok,ok,PASS,26000000,40168080,68854097,2010PASS,27774028,42908822,73552139,1,1,5.2,89819,No,,,,,,,,,,,,,,,movie,Legion,Legion,0,2010,\N,100,"Action,Fantasy,Horror"
Both,Yes,1999,tt0120655,Dogma,dubious-disagree,dubious,FAIL,10000000,30651422,43948865,1999FAIL,13984620,42864850,61460819,4,3,7.3,194968,No,,,,,,,,,,,,,,,movie,Dogma,Dogma,0,1999,\N,130,"Adventure,Comedy,Drama"
Both,Yes,2005,tt0399201,The Island,ok,ok,PASS,120000000,35818913,163018913,2005PASS,143163975,42733150,194486964,2,2,6.9,283777,No,,,,,,,,,,,,,,,movie,The Island,The Island,0,2005,\N,136,"Action,Adventure,Romance"
Both,Yes,2003,tt0285531,Dreamcatcher,nowomen,nowomen,FAIL,68000000,33685268,75685268,2003FAIL,86093913,42648478,95824131,3,2,5.5,83218,No,,,,,,,,,,,,,,,movie,Dreamcatcher,Dreamcatcher,0,2003,\N,136,"Drama,Horror,Sci-Fi"
Both,Yes,2010,tt0775489,The Illusionist,nowomen,nowomen,FAIL,16500000,39868642,83792062,2010FAIL,17625825,42588953,89509349,1,1,7.5,31144,No,,,,,,,,,,,,,,,movie,The Illusionist,L'illusionniste,0,2010,\N,80,"Animation,Drama"
Both,Yes,1998,tt0120890,Wild Things,men-disagree,men,FAIL,20000000,29795299,55576699,1998FAIL,28582646,42581425,79426456,4,3,6.5,99063,No,,,,,,,,,,,,,,,movie,Wild Things,Wild Things,0,1998,\N,108,"Crime,Drama,Mystery"
Both,Yes,2004,tt0338013,Eternal Sunshine of the Spotless Mind,men,men,FAIL,20000000,34366518,72993444,2004FAIL,24663858,42380545,90014995,3,2,8.3,793011,No,,,,,,,,,,,,,,,movie,Eternal Sunshine of the Spotless Mind,Eternal Sunshine of the Spotless Mind,0,2004,\N,108,"Drama,Romance,Sci-Fi"
Both,Yes,2002,tt0286499,Bend It Like Beckham,ok,ok,PASS,5600000,32543449,76730377,2002PASS,7253004,42149599,99379590,3,2,6.7,97555,No,,,,,,,,,,,,,,,movie,Bend It Like Beckham,Bend It Like Beckham,0,2002,\N,112,"Comedy,Drama,Romance"
Both,Yes,2010,tt1126591,Burlesque,ok,ok,PASS,55000000,39440655,89657398,2010PASS,58752751,42131764,95774887,1,1,6.4,68779,No,,,,,,,,,,,,,,,movie,Burlesque,Burlesque,0,2010,\N,119,"Drama,Music,Musical"
Both,Yes,2013,tt1411250,Riddick,notalk-disagree,notalk,FAIL,38000000,42025135,92425135,2013FAIL,38000000,42025135,92425135,1,1,6.4,141163,No,,,,,,,,,,,,,,,movie,Riddick,Riddick,0,2013,\N,119,"Action,Sci-Fi,Thriller"
Both,Yes,2004,tt0376541,Closer,ok,ok,PASS,35000000,33987757,115476509,2004PASS,43161751,41913460,142404808,3,2,7.3,185878,No,,,,,,,,,,,,,,,movie,Closer,Closer,0,2004,\N,104,"Drama,Romance"
Both,Yes,2009,tt0986263,Surrogates,notalk,notalk,FAIL,80000000,38577772,119668350,2009FAIL,86858528,41885106,129927709,2,2,6.3,161050,No,,,,,,,,,,,,,,,movie,Surrogates,Surrogates,0,2009,\N,89,"Action,Sci-Fi,Thriller"
Both,Yes,2010,tt0455407,The Crazies,ok,ok,PASS,19000000,39123589,54956140,2010PASS,20296405,41793064,58705899,1,1,6.5,102411,No,,,,,,,,,,,,,,,movie,The Crazies,The Crazies,0,2010,\N,101,"Horror,Thriller"
Both,Yes,2012,tt1586265,What to Expect When You&#39;re Expecting,ok,ok,PASS,37500000,41152203,80652203,2012PASS,38048946,41754612,81832836,1,1,5.7,64239,No,,,,,,,,,,,,,,,movie,What to Expect When You're Expecting,What to Expect When You're Expecting,0,2012,\N,110,"Comedy,Drama,Romance"
Both,Yes,2011,tt0993842,Hanna,ok,ok,PASS,30000000,40259119,65343694,2011PASS,31070724,41695999,67675862,1,1,6.8,173713,No,,,,,,,,,,,,,,,movie,Hanna,Hanna,0,2011,\N,111,"Action,Drama,Thriller"
Both,Yes,1999,tt0132347,Mystery Men,nowomen-disagree,nowomen,FAIL,68000000,29762011,33462011,1999FAIL,95095418,41621042,46795352,4,3,6.1,57758,No,,,,,,,,,,,,,,,movie,Mystery Men,Mystery Men,0,1999,\N,121,"Action,Comedy,Fantasy"
Both,Yes,2001,tt0120681,From Hell,dubious,dubious,FAIL,35000000,31598308,68712365,2001FAIL,46054609,41578506,90414888,3,2,6.8,136706,No,,,,,,,,,,,,,,,movie,From Hell,From Hell,0,2001,\N,122,"Horror,Mystery,Thriller"
Both,Yes,2009,tt1186367,Ninja Assassin,notalk-disagree,notalk,FAIL,50000000,38122883,61622883,2009FAIL,54286580,41391219,66905911,2,2,6.4,63167,No,,,,,,,,,,,,,,,movie,Ninja Assassin,Ninja Assassin,0,2009,\N,99,"Action,Thriller"
Both,Yes,2006,tt0475394,Smokin&#39; Aces,dubious-disagree,dubious,FAIL,17000000,35662731,56047261,2006FAIL,19648538,41218854,64779219,2,2,6.7,129640,No,,,,,,,,,,,,,,,movie,Smokin' Aces,Smokin' Aces,0,2006,\N,109,"Action,Crime,Drama"
Both,Yes,2003,tt0282209,Darkness Falls,notalk,notalk,FAIL,7000000,32539681,32539681,2003FAIL,8862609,41198066,41198066,3,2,5,28252,No,,,,,,,,,,,,,,,movie,Darkness Falls,Darkness Falls,0,2003,\N,86,"Fantasy,Horror,Mystery"
Both,Yes,2006,tt0206634,Children of Men,ok,ok,PASS,76000000,35552383,69450202,2006PASS,87840522,41091314,80270290,2,2,7.9,413151,No,,,,,,,,,,,,,,,movie,Children of Men,Children of Men,0,2006,\N,109,"Drama,Sci-Fi,Thriller"
Both,Yes,2008,tt0416212,The Secret Life of Bees,ok,ok,PASS,11000000,37770162,39984023,2008PASS,11904819,40876996,43272961,2,2,7.3,22131,No,,,,,,,,,,,,,,,movie,The Secret Life of Bees,The Secret Life of Bees,0,2008,\N,114,Drama
Both,Yes,1997,tt0119229,Grosse Pointe Blank,ok,ok,PASS,15000000,28084357,31070412,1997PASS,21768572,40757090,45090566,4,3,7.4,80541,No,,,,,,,,,,,,,,,movie,Grosse Pointe Blank,Grosse Pointe Blank,0,1997,\N,107,"Action,Comedy,Crime"
Both,Yes,2000,tt0208092,Snatch.,nowomen-disagree,nowomen,FAIL,10000000,30093107,83593107,2000FAIL,13529084,40713217,113093815,3,2,8.3,695796,No,,,,,,,,,,,,,,,movie,Snatch,Snatch,0,2000,\N,104,"Comedy,Crime"
Both,Yes,2004,tt0372588,Team America: World Police,men,men,FAIL,20000000,32774834,50274834,2004FAIL,24663858,40417692,61998567,3,2,7.2,147866,No,,,,,,,,,,,,,,,movie,Team America: World Police,Team America: World Police,0,2004,\N,98,"Action,Comedy"
Both,Yes,2010,tt1405500,For Colored Girls,ok,ok,PASS,21000000,37729698,38017873,2010PASS,22432869,40304065,40611902,1,1,6,6581,No,,,,,,,,,,,,,,,movie,For Colored Girls,For Colored Girls,0,2010,\N,133,Drama
Both,Yes,2009,tt0473705,State of Play,ok,ok,PASS,60000000,37017955,91445389,2009PASS,65143896,40191563,99285148,2,2,7.1,123402,No,,,,,,,,,,,,,,,movie,State of Play,State of Play,0,2009,\N,127,"Crime,Drama,Mystery"
Both,Yes,2006,tt0446046,Take the Lead,ok,ok,PASS,30000000,34742066,65390493,2006PASS,34673890,40154753,75578093,2,2,6.7,23417,No,,,,,,,,,,,,,,,movie,Take the Lead,Take the Lead,0,2006,\N,118,"Drama,Music"
Both,Yes,2005,tt0387131,The Constant Gardener,ok,ok,PASS,25500000,33579798,81079798,2005PASS,30422345,40061811,96730885,2,2,7.4,122621,No,,,,,,,,,,,,,,,movie,The Constant Gardener,The Constant Gardener,0,2005,\N,129,"Drama,Mystery,Romance"
Both,Yes,2010,tt1212436,The Back-up Plan,ok,ok,PASS,35000000,37490007,75281179,2010PASS,37388114,40048019,80417752,1,1,5.3,44977,No,,,,,,,,,,,,,,,movie,The Back-up Plan,The Back-up Plan,0,2010,\N,104,"Comedy,Romance"
Both,Yes,1996,tt0117723,Spy Hard,notalk,notalk,FAIL,18000000,26936265,26936265,1996FAIL,26732969,40004796,40004796,4,3,5.3,33190,No,,,,,,,,,,,,,,,movie,Spy Hard,Spy Hard,0,1996,\N,81,"Action,Comedy"
Both,Yes,1988,tt0094612,Action Jackson,notalk,notalk,FAIL,7000000,20257000,20257000,1988FAIL,13787529,39899139,39899139,,,5.3,8714,No,,,,,,,,,,,,,,,movie,Action Jackson,Action Jackson,0,1988,\N,96,"Action,Comedy,Crime"
Both,Yes,1985,tt0089457,Ladyhawke,nowomen,nowomen,FAIL,20000000,18400000,18400000,1985FAIL,43301115,39837026,39837026,,,7,38379,No,,,,,,,,,,,,,,,movie,Ladyhawke,Ladyhawke,0,1985,\N,121,"Adventure,Comedy,Drama"
Both,Yes,1996,tt0116260,Eye for an Eye,ok,ok,PASS,20000000,26792700,26792700,1996PASS,29703299,39791578,39791578,4,3,6.2,11715,No,,,,,,,,,,,,,,,movie,Eye for an Eye,Eye for an Eye,0,1996,\N,101,"Crime,Drama,Thriller"
Both,Yes,2007,tt0425430,The Messengers,ok,ok,PASS,16000000,35374833,53774833,2007PASS,17976696,39745163,60418363,2,2,5.4,36027,No,,,,,,,,,,,,,,,movie,The Messengers,The Messengers,0,2007,\N,90,"Horror,Mystery,Thriller"
Both,Yes,2011,tt0816462,Conan the Barbarian,dubious-disagree,dubious,FAIL,20000000,38264085,79114085,2011FAIL,20713816,39629760,81937729,1,1,5.2,88874,No,,,,,,,,,,,,,,,movie,Conan the Barbarian,Conan the Barbarian,0,2011,\N,113,"Action,Adventure,Fantasy"
Both,Yes,2001,tt0261392,Jay and Silent Bob Strike Back,ok,ok,PASS,22000000,30059386,33762400,2001PASS,28948611,39553522,44426118,3,2,6.9,138366,No,,,,,,,,,,,,,,,movie,Jay and Silent Bob Strike Back,Jay and Silent Bob Strike Back,0,2001,\N,104,Comedy
Both,Yes,2007,tt0481369,The Number 23,notalk,notalk,FAIL,32000000,35193167,77593167,2007FAIL,35953391,39541053,87179297,2,2,6.4,180982,No,,,,,,,,,,,,,,,movie,The Number 23,The Number 23,0,2007,\N,98,"Crime,Drama,Horror"
Both,Yes,2004,tt0337921,Cellular,ok,ok,PASS,45000000,32003620,61475984,2004PASS,55493679,39466636,75811746,3,2,6.5,85693,No,,,,,,,,,,,,,,,movie,Cellular,Cellular,0,2004,\N,94,"Action,Crime,Thriller"
Both,Yes,1996,tt0116493,Harriet the Spy,ok,ok,PASS,13000000,26570048,26570048,1996PASS,19307144,39460903,39460903,4,3,6,8817,No,,,,,,,,,,,,,,,movie,Harriet the Spy,Harriet the Spy,0,1996,\N,100,"Comedy,Drama,Family"
Both,Yes,2003,tt0298814,The Core,ok,ok,PASS,85000000,31111260,74132631,2003PASS,107617391,39389560,93858357,3,2,5.5,84324,No,,,,,,,,,,,,,,,movie,The Core,The Core,0,2003,\N,135,"Action,Adventure,Sci-Fi"
Both,Yes,2006,tt0417148,Snakes on a Plane,ok,ok,PASS,33000000,34020814,62020814,2006PASS,38141279,39321133,71683430,2,2,5.5,123915,No,,,,,,,,,,,,,,,movie,Snakes on a Plane,Snakes on a Plane,0,2006,\N,105,"Action,Adventure,Crime"
Both,Yes,2008,tt0452608,Death Race,notalk,notalk,FAIL,65000000,36316032,72516819,2008FAIL,70346660,39303255,78481785,2,2,6.4,183573,No,,,,,,,,,,,,,,,movie,Death Race,Death Race,0,2008,\N,105,"Action,Sci-Fi,Thriller"
Both,Yes,2002,tt0238546,Queen of the Damned,ok,ok,PASS,35000000,30307804,30307804,2002PASS,45331273,39254038,39254038,3,2,5.3,48594,No,,,,,,,,,,,,,,,movie,Queen of the Damned,Queen of the Damned,0,2002,\N,101,"Drama,Fantasy,Horror"
Both,Yes,2002,tt0280460,The Banger Sisters,ok,ok,PASS,10000000,30306281,38067218,2002PASS,12951792,39252065,49303870,3,2,5.6,13538,No,,,,,,,,,,,,,,,movie,The Banger Sisters,The Banger Sisters,0,2002,\N,98,"Comedy,Drama"
Both,Yes,2006,tt0454945,She&#39;s the Man,men-disagree,men,FAIL,25000000,33889159,55279608,2006FAIL,28894909,39168966,63891969,2,2,6.4,132827,No,,,,,,,,,,,,,,,movie,She's the Man,She's the Man,0,2006,\N,105,"Comedy,Romance,Sport"
Both,Yes,2012,tt1336608,Rock of Ages,ok,ok,PASS,70000000,38518613,50118613,2012PASS,71024700,39082470,50852278,1,1,5.9,68427,No,,,,,,,,,,,,,,,movie,Rock of Ages,Rock of Ages,0,2012,\N,123,"Comedy,Drama,Musical"
Both,Yes,2011,tt1486185,Red Riding Hood,ok,ok,PASS,42000000,37662162,90300442,2011PASS,43499013,39006354,93523336,1,1,5.5,100264,No,,,,,,,,,,,,,,,movie,Red Riding Hood,Red Riding Hood,0,2011,\N,100,"Fantasy,Horror,Mystery"
Both,Yes,2011,tt1637688,In Time,notalk,notalk,FAIL,35000000,37553932,170064664,2011FAIL,36249178,38894261,176134406,1,1,6.7,338333,No,,,,,,,,,,,,,,,movie,In Time,In Time,0,2011,\N,109,"Action,Sci-Fi,Thriller"
Both,Yes,2011,tt1092026,Paul,ok,ok,PASS,40000000,37412945,100179814,2011PASS,41427631,38748242,103755310,1,1,7,214880,No,,,,,,,,,,,,,,,movie,Paul,Paul,0,2011,\N,104,"Adventure,Comedy,Sci-Fi"
Both,Yes,1997,tt0119081,Event Horizon,ok,ok,PASS,60000000,26673242,26673242,1997PASS,87074287,38709226,38709226,4,3,6.7,139002,No,,,,,,,,,,,,,,,movie,Event Horizon,Event Horizon,0,1997,\N,96,"Horror,Sci-Fi,Thriller"
Both,Yes,2008,tt0824747,Changeling,ok,ok,PASS,55000000,35739802,113805580,2008PASS,59524097,38679626,123166807,2,2,7.8,218453,No,,,,,,,,,,,,,,,movie,Changeling,Changeling,0,2008,\N,141,"Biography,Crime,Drama"
Both,Yes,2011,tt1265990,The Roommate,ok,ok,PASS,16000000,37300107,40497461,2011PASS,16571053,38631377,41942847,1,1,4.9,32199,No,,,,,,,,,,,,,,,movie,The Roommate,The Roommate,0,2011,\N,91,"Drama,Thriller"
Both,Yes,2011,tt1640484,Jumping the Broom,ok,ok,PASS,7000000,37295394,38158601,2011PASS,7249836,38626496,39520511,1,1,5.7,8752,No,,,,,,,,,,,,,,,movie,Jumping the Broom,Jumping the Broom,0,2011,\N,112,"Comedy,Drama"
Both,Yes,1996,tt0117887,That Thing You Do!,ok,ok,PASS,2500000,25857416,34557416,1996PASS,3712912,38402527,51323462,4,3,6.9,55731,No,,,,,,,,,,,,,,,movie,That Thing You Do!,That Thing You Do!,0,1996,\N,108,"Comedy,Drama,Music"
Both,Yes,2011,tt1622547,30 Minutes or Less,notalk,notalk,FAIL,28000000,37053924,40966716,2011FAIL,28999342,38376408,42428850,1,1,6.1,85561,No,,,,,,,,,,,,,,,movie,30 Minutes or Less,30 Minutes or Less,0,2011,\N,83,"Action,Comedy,Crime"
Both,Yes,2013,tt1335975,47 Ronin,men,men,FAIL,225000000,38362475,145803842,2013FAIL,225000000,38362475,145803842,1,1,6.3,131904,No,,,,,,,,,,,,,,,movie,47 Ronin,47 Ronin,0,2013,\N,128,"Action,Adventure,Drama"
Both,Yes,1997,tt0118749,Boogie Nights,dubious-disagree,dubious,FAIL,15000000,26410771,43111725,1997FAIL,21768572,38328318,62565379,4,3,7.9,214302,No,,,,,,,,,,,,,,,movie,Boogie Nights,Boogie Nights,0,1997,\N,155,Drama
Both,Yes,2005,tt0382992,Stealth,notalk,notalk,FAIL,138000000,32116746,76416746,2005FAIL,164638572,38316342,91167710,2,2,5,48886,No,,,,,,,,,,,,,,,movie,Stealth,Stealth,0,2005,\N,121,"Action,Adventure,Sci-Fi"
Both,Yes,2003,tt0329717,Hollywood Homicide,notalk,notalk,FAIL,75000000,30207785,51107785,2003FAIL,94956522,38245683,64706900,3,2,5.3,33681,No,,,,,,,,,,,,,,,movie,Hollywood Homicide,Hollywood Homicide,0,2003,\N,116,"Action,Comedy,Crime"
Both,Yes,1996,tt0116367,From Dusk Till Dawn,notalk,notalk,FAIL,20000000,25728961,25728961,1996FAIL,29703299,38211750,38211750,4,3,7.3,250851,No,,,,,,,,,,,,,,,movie,From Dusk Till Dawn,From Dusk Till Dawn,0,1996,\N,108,"Action,Crime,Horror"
